id,serp_topic_annotation,query,qid,feedback,interface_type,query_feedback_time,query_selection_time,topic_id,user,ndcg_10,total_cards_shown,num_queries_explored
1247,346, deadly storm,5,5,RAND,4.310876131057739,7.386420011520386,408,880,0.492006202774515,18,4
1246,344, airport security mesasures,6,5,BASE_WAPO,3.043326139450073,42.41357493400574,341,878,0.4923908681256006,26,7
1245,330, boats ships ilegally pirate,6,3,BASE,8.238548040390015,6.95499587059021,367,864,0.2385024498843459,26,6
1244,348, transport tunnel explosion,6,5,RAND,3.040787935256958,12.105792999267578,363,863,0.7752387091786713,26,6
1243,348, train tunnel flood,3,4,RAND,2.057750940322876,3.218332052230835,363,863,0.4646665026330443,26,4
1242,345, deadly storm,5,5,BASE_GOOGLE,3.800763130187988,9.691298961639404,408,879,0.492006202774515,18,4
1241,330, pirates board ship,1,2,BASE,7.174170970916748,13.584130048751833,367,864,0.5040935371655748,18,4
1240,350, pirates,2,3,BASE_GOOGLE,2.133208990097046,1.5537419319152832,367,872,0.6377031804231299,34,6
1239,344, airport screening,4,4,BASE_WAPO,4.240432024002075,15.243174076080322,341,878,0.8191269840632233,34,7
1238,341, train disaster,4,3,BASE_WAPO,3.2287020683288574,9.256242990493774,363,875,0.5770557806483209,34,3
1237,350, instances of piracy,3,3,BASE_GOOGLE,2.527055025100708,5.18193793296814,367,872,0.1794770986900752,34,5
1236,350, pirates board ship,1,3,BASE_GOOGLE,2.410985946655273,2.665632963180542,367,872,0.5040935371655748,32,2
1235,334, pirates,2,5,BASE,3.8333699703216553,11.259135007858276,367,868,0.6377031804231299,32,6
1234,348, train disaster,4,3,RAND,2.804772138595581,4.901467084884644,363,863,0.5770557806483209,32,7
1233,355, instances of piracy,3,1,RAND,2.9234049320220947,1.493906021118164,367,877,0.1794770986900752,32,4
1232,350, boats ships ilegally pirate,6,3,BASE_GOOGLE,2.7999210357666016,3.8313469886779785,367,872,0.2385024498843459,32,6
1231,341, floods in football tunnels,2,4,BASE_WAPO,8.97215223312378,49.6986780166626,363,875,0.2165369092592105,32,2
1230,333, instances of piracy,3,4,BASE_GOOGLE,2.470180988311768,4.76091194152832,367,867,0.1794770986900752,32,3
1229,330, instances of piracy,3,6,BASE,7.321304082870483,37.41261291503906,367,864,0.1794770986900752,32,6
1228,342, pirates board ship,1,5,BASE_GOOGLE,5.563736915588379,10.892940998077393,367,876,0.5040935371655748,32,6
1227,350, somali pirates,4,4,BASE_GOOGLE,2.0025219917297363,4.97383189201355,367,872,0.6205601922318716,32,4
1226,343, airports use security measures luggage,3,2,RAND,2.7824840545654297,2.7374870777130127,341,877,0.6470962195065267,32,4
1225,348, fire in transportation tunnels,5,4,RAND,384.4303719997406,6.872485876083374,363,863,0.8176278414979145,18,6
1224,349, carry on luggage airport,2,4,RAND,2.865035057067871,2.296681880950928,341,862,0.3911296106359335,18,6
1223,345, typhoon property damage,3,3,BASE_GOOGLE,10.038262128829956,13.77762007713318,408,879,0.6726933800270176,18,3
1222,333, pirates board ship,1,2,BASE_GOOGLE,3.3213911056518555,17.065369129180908,367,867,0.5040935371655748,18,2
1221,350, piracy ship boarded,5,4,BASE_GOOGLE,2.9166831970214844,4.803233861923218,367,872,0.5996986609463215,18,1
1220,349, airpots sercuity measures,1,4,RAND,7.6941819190979,1.6004080772399902,341,862,0.2894294411838796,18,7
1219,346, fatal storm,1,1,RAND,6.059596061706543,8.406408071517944,408,880,0.3436966791443692,30,6
1218,344, airport security procedures,5,4,BASE_WAPO,3.834820032119751,8.940108060836792,341,878,0.4382999807415574,30,4
1217,332, typhoon property damage,3,6,BASE_GOOGLE,5.968599081039429,9.702178001403809,408,866,0.6726933800270176,30,7
1216,349, airports use security measures luggage,3,4,RAND,2.291625022888184,2.7824718952178955,341,862,0.6470962195065267,30,6
1215,340, train disaster,4,5,BASE,3.491297960281372,25.9752209186554,363,874,0.5770557806483209,30,3
1214,339, carry on luggage airport,2,4,BASE,9.14177417755127,41.71426510810852,341,873,0.3911296106359335,34,3
1213,351, hurricane damage,6,4,BASE,4.171231031417847,5.257424116134644,408,870,0.828299649216492,34,4
1211,343, airpots sercuity measures,1,3,RAND,3.4764981269836426,6.7686848640441895,341,877,0.2894294411838796,34,6
1210,349, airport screening,4,4,RAND,2.4918999671936035,2.557943105697632,341,862,0.8191269840632233,32,7
1209,346, hurricane damage,6,4,RAND,6.279920101165772,10.047913074493408,408,880,0.828299649216492,32,5
1208,343, airport security procedures,5,4,RAND,3.2414791584014893,5.850313901901245,341,877,0.4382999807415574,32,7
1207,349, airport security procedures,5,2,RAND,4.948618173599243,4.245124101638794,341,862,0.4382999807415574,32,3
1206,333, boats ships ilegally pirate,6,5,BASE_GOOGLE,7.468307018280029,14.623505115509031,367,867,0.2385024498843459,32,4
1205,340, transport tunnel explosion,6,4,BASE,6.371993064880371,9.419140100479126,363,874,0.7752387091786713,32,3
1204,331, airpots sercuity measures,1,5,BASE_GOOGLE,101.97285199165344,3.3289918899536133,341,865,0.2894294411838796,32,5
1203,349, airport security mesasures,6,4,RAND,3.40275502204895,5.761032104492188,341,862,0.4923908681256006,32,6
1201,343, airport screening,4,2,RAND,2.8381330966949463,2.1523208618164062,341,877,0.8191269840632233,26,7
1200,338, airpots sercuity measures,1,2,BASE_GOOGLE,2.9187560081481934,53.0227370262146,341,872,0.2894294411838796,26,3
1199,343, carry on luggage airport,2,1,RAND,4.064633846282959,2.1724870204925537,341,877,0.3911296106359335,38,4
1198,336, boats ships ilegally pirate,6,2,BASE,4.64542293548584,8.174250841140747,367,870,0.2385024498843459,38,2
1197,344, carry on luggage airport,2,5,BASE_WAPO,5.494045972824097,7.072860956192017,341,878,0.3911296106359335,38,3
1196,336, piracy ship boarded,5,3,BASE,9.22518801689148,102.4979259967804,367,870,0.5996986609463215,6,7
1194,338, airport security procedures,5,3,BASE_GOOGLE,2.609689950942993,11.062772989273071,341,872,0.4382999807415574,6,6
1192,328, train tunnel flood,3,5,RAND,3.150215148925781,2.131120204925537,363,862,0.4646665026330443,38,2
1191,343, airport screening,4,2,RAND,2.8706588745117188,8.079109191894531,341,877,0.8191269840632233,38,3
1190,336, somali pirates,4,4,BASE,6.903138160705566,20.520351886749268,367,870,0.6205601922318716,38,5
1189,331, airports use security measures luggage,3,5,BASE_GOOGLE,2.964733123779297,1.9441750049591064,341,865,0.6470962195065267,38,4
1188,347, hurricane damage,6,4,BASE_WAPO,2.522226095199585,4.199930191040039,408,860,0.828299649216492,38,3
1187,329, tropical storm hit,2,5,RAND,3.620556116104126,3.727224111557007,408,863,0.5541431912151693,30,5
1186,343, airports use security measures luggage,3,4,RAND,4.612006902694702,4.731905937194824,341,877,0.6470962195065267,30,5
1185,328, train disaster,4,5,RAND,1.7636351585388184,1.983436107635498,363,862,0.5770557806483209,30,6
1184,347, tropical storm hit,2,5,BASE_WAPO,3.085721969604492,4.217120885848999,408,860,0.5541431912151693,30,3
1183,329, deadly storm,5,5,RAND,2.512584924697876,6.493563175201416,408,863,0.492006202774515,30,4
1182,338, carry on luggage airport,2,3,BASE_GOOGLE,2.42615294456482,7.522026062011719,341,872,0.3911296106359335,30,5
1181,331, airport screening,4,4,BASE_GOOGLE,2.4692211151123047,15.31409502029419,341,865,0.8191269840632233,30,6
1179,329, typhoon property damage,3,5,RAND,7.076026916503906,11.565322160720823,408,863,0.6726933800270176,30,6
1177,338, airport security mesasures,6,3,BASE_GOOGLE,2.191711187362671,3.0917811393737797,341,872,0.4923908681256006,30,6
1176,330, somali pirates,4,5,BASE,19.89449405670166,13.685534954071043,367,864,0.6205601922318716,30,6
1175,326, instances of piracy,3,4,BASE_WAPO,3.52051305770874,2.627758026123047,367,860,0.1794770986900752,32,6
1173,340, flood in tunnel,1,2,BASE,6.181693077087402,33.457120180130005,363,874,0.1009698308246751,32,6
1172,331, carry on luggage airport,2,4,BASE_GOOGLE,4.34256911277771,275.85058999061584,341,865,0.3911296106359335,32,6
1171,338, airport screening,4,5,BASE_GOOGLE,2.460427045822144,11.67104697227478,341,872,0.8191269840632233,32,6
1169,326, piracy ship boarded,5,3,BASE_WAPO,3.995368003845215,1.7914669513702393,367,860,0.5996986609463215,32,6
1168,328, floods in football tunnels,2,1,RAND,3.557907819747925,3.3248791694641118,363,862,0.2165369092592105,32,2
1167,328, flood in tunnel,1,2,RAND,2.583936929702759,2.0999748706817627,363,862,0.1009698308246751,32,7
1165,326, piracy ship boarded,5,2,BASE_WAPO,3.9954099655151367,2.421016931533813,367,860,0.5996986609463215,32,6
1164,328, transport tunnel explosion,6,4,RAND,2.3415489196777344,2.7482798099517822,363,862,0.7752387091786713,32,3
1163,326, somali pirates,4,3,BASE_WAPO,3.527015924453736,3.1157710552215576,367,860,0.6205601922318716,30,6
1162,328, fire in transportation tunnels,5,2,RAND,3.3117809295654297,25.463064193725582,363,862,0.8176278414979145,30,6
1160,326, boats ships ilegally pirate,6,1,BASE_WAPO,4.470036029815674,1.812260866165161,367,860,0.2385024498843459,30,3
1159,326, pirates board ship,1,1,BASE_WAPO,4.604055881500244,27.63267993927002,367,860,0.5040935371655748,30,7
1157,317, airport security procedures,5,3,BASE_GOOGLE,3.9887499809265137,7.272068977355957,341,838,0.4382999807415574,30,6
1156,321, boats ships ilegally pirate,6,5,BASE_TIS,3.4415011405944824,21.568351984024048,367,840,0.2385024498843459,38,6
1155,322, train tunnel flood,3,2,BASE_GOOGLE,3.182898998260498,1.4499671459197998,363,856,0.4646665026330443,38,3
1154,323, airpots sercuity measures,1,5,BASE_TIS,1.410539150238037,6.3968470096588135,341,857,0.2894294411838796,38,7
1153,322, fire in transportation tunnels,5,1,BASE_GOOGLE,3.602802991867065,1.958485126495361,363,856,0.8176278414979145,38,6
1152,322, train disaster,4,3,BASE_GOOGLE,2.7242720127105717,6.510054111480713,363,856,0.5770557806483209,26,7
1151,323, airport security procedures,5,5,BASE_TIS,1.840337038040161,2.726716995239258,341,857,0.4382999807415574,26,8
1150,321, pirates,2,5,BASE_TIS,3.921043157577514,1.8118901252746584,367,840,0.6377031804231299,22,2
1149,322, flood in tunnel,1,1,BASE_GOOGLE,3.079167127609253,3.14568305015564,363,856,0.1009698308246751,22,8
1148,322, flood in tunnel,1,1,BASE_GOOGLE,3.326798915863037,1.583415985107422,363,856,0.1009698308246751,22,7
1146,323, airport security mesasures,6,6,BASE_TIS,2.40620493888855,1.6278879642486572,341,857,0.4923908681256006,22,6
1144,321, boats ships ilegally pirate,6,4,BASE_TIS,2.8630950450897217,1.9264979362487795,367,840,0.2385024498843459,6,6
1143,322, floods in football tunnels,2,1,BASE_GOOGLE,3.876460075378418,1.7024898529052734,363,856,0.2165369092592105,6,5
1142,321, somali pirates,4,4,BASE_TIS,3.3073251247406006,1.461771011352539,367,840,0.6205601922318716,12,8
1140,319, transport tunnel explosion,6,4,BASE_TIS,2.7781689167022705,4.320848226547241,363,857,0.7752387091786713,12,6
1139,317, airport security mesasures,6,4,BASE_GOOGLE,4.596458196640015,7.271868944168091,341,838,0.4923908681256006,12,8
1138,319, train disaster,4,4,BASE_TIS,3.680735111236572,10.366663932800291,363,857,0.5770557806483209,12,6
1136,321, pirates board ship,1,5,BASE_TIS,3.7526888847351074,1.3874049186706543,367,840,0.5040935371655748,12,7
1135,320, hyphoon damage,4,5,BASE,4.351348876953125,3.5417439937591557,408,830,0.3347092472444263,12,8
1134,320, tropical storm hit,2,3,BASE,7.509670972824097,5.499511003494263,408,830,0.5541431912151693,12,8
1133,315, boats ships ilegally pirate,6,4,BASE_GOOGLE,97.10520386695862,1.8417749404907229,367,856,0.2385024498843459,12,3
1132,319, floods in football tunnels,2,2,BASE_TIS,3.165249824523926,1.9288771152496336,363,857,0.2165369092592105,12,6
1131,320, deadly storm,5,1,BASE,5.529798984527588,2.319057941436768,408,830,0.492006202774515,12,7
1130,319, train disaster,4,4,BASE_TIS,3.908200025558472,2.935300827026367,363,857,0.5770557806483209,12,5
1129,320, typhoon property damage,3,5,BASE,3.2125439643859863,13.846486806869509,408,830,0.6726933800270176,12,8
1128,321, piracy ship boarded,5,4,BASE_TIS,4.462411880493164,3.511705160140991,367,840,0.5996986609463215,30,5
1127,319, fire in transportation tunnels,5,1,BASE_TIS,2.602213859558105,6.775597095489502,363,857,0.8176278414979145,30,6
1126,319, transport tunnel explosion,6,6,BASE_TIS,3.345788955688477,3.078235149383545,363,857,0.7752387091786713,30,3
1125,311, airport security procedures,5,4,BASE_TIS,3.3602712154388428,6.738744020462036,341,837,0.4382999807415574,30,8
1123,320, hurricane damage,6,5,BASE,6.6157989501953125,8.429360151290894,408,830,0.828299649216492,30,5
1122,321, instances of piracy,3,4,BASE_TIS,6.473634004592896,6.079385995864868,367,840,0.1794770986900752,30,6
1121,315, instances of piracy,3,3,BASE_GOOGLE,5.449518918991089,3.1170730590820312,367,856,0.1794770986900752,30,5
1120,319, flood in tunnel,1,2,BASE_TIS,3.148365020751953,7.828761100769043,363,857,0.1009698308246751,30,6
1119,315, pirates board ship,1,3,BASE_GOOGLE,3.2787439823150635,3.3135550022125244,367,856,0.5040935371655748,30,6
1118,320, fatal storm,1,5,BASE,4.900979995727539,2.4553210735321045,408,830,0.3436966791443692,30,2
1117,311, airport screening,4,3,BASE_TIS,3.110738039016724,4.294952154159546,341,837,0.8191269840632233,38,6
1116,319, train tunnel flood,3,4,BASE_TIS,4.952024936676025,11.864439964294434,363,857,0.4646665026330443,38,6
1115,315, somali pirates,4,3,BASE_GOOGLE,5.369282960891724,4.668277025222778,367,856,0.6205601922318716,38,2
1113,283, hyphoon damage,4,5,BASE_TIS,3.16560697555542,1.4518179893493652,408,840,0.3347092472444263,38,4
1112,315, piracy ship boarded,5,4,BASE_GOOGLE,6.589144945144653,11.797774076461792,367,856,0.5996986609463215,5,4
1111,283, hurricane damage,6,5,BASE_TIS,4.434042930603027,2.1885359287261963,408,840,0.828299649216492,5,3
1110,273, airports use security measures luggage,3,4,BASE,4.5190269947052,2.154560089111328,341,830,0.6470962195065267,5,3
1109,316, deadly storm,5,5,BASE,4.912527799606323,7.541785001754761,408,853,0.492006202774515,5,6
1108,300, floods in football tunnels,2,1,BASE_GOOGLE,4.556936025619507,1.4825210571289062,363,831,0.2165369092592105,5,6
1107,273, airport screening,4,5,BASE,3.3991050720214844,2.211414098739624,341,830,0.8191269840632233,6,6
1106,316, typhoon property damage,3,5,BASE,6.054476976394653,4.5920350551605225,408,853,0.6726933800270176,6,3
1105,304, airport security procedures,5,4,BASE_TIS,5.502690076828003,3.6604740619659424,341,836,0.4382999807415574,26,4
1104,307, boats ships ilegally pirate,6,6,BASE_WAPO,2.737916946411133,10.547158002853394,367,832,0.2385024498843459,26,6
1103,314, typhoon property damage,3,4,BASE,3.1901869773864746,9.51377010345459,408,852,0.6726933800270176,10,5
1102,311, airport security mesasures,6,3,BASE_TIS,3.5592691898345947,10.424299001693726,341,837,0.4923908681256006,10,4
1101,300, fire in transportation tunnels,5,3,BASE_GOOGLE,3.1610238552093506,2.6547319889068604,363,831,0.8176278414979145,10,6
1100,283, typhoon property damage,3,6,BASE_TIS,6.901320934295654,4.927251815795898,408,840,0.6726933800270176,10,4
1099,273, airport security procedures,5,4,BASE,4.375065088272095,12.9445538520813,341,830,0.4382999807415574,10,3
1098,314, hurricane damage,6,3,BASE,3.871568918228149,6.612067937850952,408,852,0.828299649216492,10,5
1097,304, airport security mesasures,6,5,BASE_TIS,16.510120153427124,3.9551398754119873,341,836,0.4923908681256006,10,4
1096,300, train tunnel flood,3,4,BASE_GOOGLE,1.974185943603516,9.235536098480225,363,831,0.4646665026330443,10,4
1094,303, somali pirates,4,6,BASE_TIS,2.5244851112365723,10.829437017440796,367,847,0.6205601922318716,10,6
1093,307, instances of piracy,3,4,BASE_WAPO,2.730855941772461,6.948769092559815,367,832,0.1794770986900752,10,4
1092,283, deadly storm,5,5,BASE_TIS,3.941549062728882,3.460719108581543,408,840,0.492006202774515,4,8
1091,312, hurricane damage,6,5,BASE_GOOGLE,3.0758841037750244,11.14293885231018,408,851,0.828299649216492,4,4
1090,314, tropical storm hit,2,5,BASE,2.5803370475769043,6.785613059997559,408,852,0.5541431912151693,4,4
1089,303, boats ships ilegally pirate,6,3,BASE_TIS,3.702814817428589,7.071604013442993,367,847,0.2385024498843459,4,4
1088,281, deadly storm,5,3,BASE_GOOGLE,5.961412191390991,6.934027910232544,408,838,0.492006202774515,26,2
1087,305, boats ships ilegally pirate,6,3,BASE,6.6335530281066895,6.694032907485962,367,853,0.2385024498843459,26,4
1085,300, flood in tunnel,1,4,BASE_GOOGLE,3.0120999813079834,3.481606960296631,363,831,0.1009698308246751,22,4
1084,312, fatal storm,1,6,BASE_GOOGLE,4.579757928848267,5.755285024642944,408,851,0.3436966791443692,25,8
1083,306, boats ships ilegally pirate,6,4,BASE_TIS,2.651097059249878,3.161029100418091,367,824,0.2385024498843459,25,4
1081,304, airports use security measures luggage,3,5,BASE_TIS,6.066552877426148,3.5986061096191406,341,836,0.6470962195065267,25,8
1080,307, pirates board ship,1,6,BASE_WAPO,2.787907123565674,10.56914210319519,367,832,0.5040935371655748,25,4
1079,307, pirates board ship,1,6,BASE_WAPO,2.316179037094116,10.56914210319519,367,832,0.5040935371655748,22,2
1078,296, airports use security measures luggage,3,3,BASE_TIS,4.656314134597778,7.929603099822998,341,829,0.6470962195065267,22,8
1077,312, tropical storm hit,2,5,BASE_GOOGLE,3.7904348373413086,6.746134996414185,408,851,0.5541431912151693,25,6
1076,283, fatal storm,1,4,BASE_TIS,4.742258071899414,21.79727387428284,408,840,0.3436966791443692,25,6
1075,281, hurricane damage,6,2,BASE_GOOGLE,4.982796907424927,63.39105010032654,408,838,0.828299649216492,25,4
1074,306, instances of piracy,3,2,BASE_TIS,2.2085890769958496,7.459979057312012,367,824,0.1794770986900752,25,4
1073,305, somali pirates,4,2,BASE,4.229583024978638,4.627579927444458,367,853,0.6205601922318716,25,8
1072,303, piracy ship boarded,5,3,BASE_TIS,3.0337209701538086,7.045391082763672,367,847,0.5996986609463215,22,1
1071,306, pirates board ship,1,4,BASE_TIS,3.038257122039795,2.577501058578491,367,824,0.5040935371655748,22,8
1070,312, deadly storm,5,5,BASE_GOOGLE,3.369227886199951,4.017441034317017,408,851,0.492006202774515,22,4
1068,301, airport security procedures,5,5,BASE,4.425736904144287,6.182631969451904,341,852,0.4382999807415574,22,4
1067,306, instances of piracy,3,3,BASE_TIS,4.058604001998901,2.6792571544647217,367,824,0.1794770986900752,24,4
1066,273, airpots sercuity measures,1,3,BASE,4.3063130378723145,23.11410689353943,341,830,0.2894294411838796,24,8
1065,300, train disaster,4,2,BASE_GOOGLE,3.586656093597412,4.527459859848023,363,831,0.5770557806483209,24,2
1064,305, pirates board ship,1,4,BASE,4.6445159912109375,34.36095595359802,367,853,0.5040935371655748,24,5
1063,281, typhoon property damage,3,5,BASE_GOOGLE,75.93315601348877,22.55804991722107,408,838,0.6726933800270176,24,4
1062,306, pirates,2,4,BASE_TIS,3.104772090911865,2.8293418884277344,367,824,0.6377031804231299,24,2
1061,308, fatal storm,1,2,BASE_TIS,7.008987903594971,12.594214916229248,408,834,0.3436966791443692,24,2
1060,306, boats ships ilegally pirate,6,2,BASE_TIS,2.843656063079834,4.751243114471436,367,824,0.2385024498843459,24,8
1059,299, train tunnel flood,3,5,BASE_GOOGLE,3.4295918941497803,39.66573715209961,363,851,0.4646665026330443,24,4
1058,280, deadly storm,5,4,BASE_TIS,3.849276065826416,12.993458986282349,408,837,0.492006202774515,24,6
1057,304, airpots sercuity measures,1,4,BASE_TIS,3.91274094581604,6.911302804946899,341,836,0.2894294411838796,24,4
1056,306, piracy ship boarded,5,5,BASE_TIS,2.7713351249694824,6.34894585609436,367,824,0.5996986609463215,24,4
1054,301, airport security mesasures,6,4,BASE,4.998980045318604,9.588425874710085,341,852,0.4923908681256006,38,2
1053,303, instances of piracy,3,5,BASE_TIS,3.1836109161376958,4.308251857757568,367,847,0.1794770986900752,38,2
1051,299, fire in transportation tunnels,5,5,BASE_GOOGLE,3.837129831314087,6.499220132827759,363,851,0.8176278414979145,38,2
1050,296, airport security mesasures,6,4,BASE_TIS,5.748892068862915,19.04511594772339,341,829,0.4923908681256006,25,8
1048,302, hurricane damage,6,5,RAND,3.059736013412476,5.13632607460022,408,839,0.828299649216492,25,3
1047,306, somali pirates,4,3,BASE_TIS,4.068218946456909,3.176975011825561,367,824,0.6205601922318716,25,4
1046,305, instances of piracy,3,2,BASE,4.202458143234253,5.389366149902344,367,853,0.1794770986900752,25,5
1045,300, transport tunnel explosion,6,2,BASE_GOOGLE,3.067399024963379,147.6264660358429,363,831,0.7752387091786713,25,2
1044,299, flood in tunnel,1,4,BASE_GOOGLE,3.335777997970581,8.243058204650879,363,851,0.1009698308246751,38,8
1043,280, typhoon property damage,3,3,BASE_TIS,5.861799001693726,12.4878830909729,408,837,0.6726933800270176,38,4
1042,298, typhoon property damage,3,5,BASE,1.4626519680023191,7.517848968505859,408,844,0.6726933800270176,38,5
1041,302, deadly storm,5,5,RAND,3.3837640285491943,8.36129093170166,408,839,0.492006202774515,38,6
1040,303, pirates board ship,1,2,BASE_TIS,2.8784618377685547,5.643619775772095,367,847,0.5040935371655748,38,2
1039,275, airport security procedures,5,6,BASE_WAPO,3.199114799499512,4.175852060317993,341,832,0.4382999807415574,25,6
1038,267, train disaster,4,4,BASE_TIS,3.213391065597534,9.546144008636476,363,824,0.5770557806483209,25,4
1037,277, train disaster,4,5,BASE_TIS,4.324079036712647,43.92164301872253,363,834,0.5770557806483209,25,8
1036,299, train disaster,4,5,BASE_GOOGLE,5.220574140548706,11.29279899597168,363,851,0.5770557806483209,25,6
1035,279, flood in tunnel,1,6,BASE_TIS,3.607445001602173,4.756006002426148,363,836,0.1009698308246751,25,8
1034,298, deadly storm,5,6,BASE,2.730376005172729,6.252262830734253,408,844,0.492006202774515,38,6
1032,267, transport tunnel explosion,6,5,BASE_TIS,2.3791489601135254,11.345428943634031,363,824,0.7752387091786713,38,4
1030,295, fire in transportation tunnels,5,4,BASE_WAPO,3.3825879096984863,2.21851110458374,363,825,0.8176278414979145,18,5
1029,279, train tunnel flood,3,6,BASE_TIS,4.42563009262085,4.132270097732544,363,836,0.4646665026330443,18,8
1028,283, tropical storm hit,2,6,BASE_TIS,11.770226955413818,42.85292887687683,408,840,0.5541431912151693,26,6
1026,292, typhoon property damage,3,6,BASE_TIS,3.2482330799102783,2.424092054367065,408,847,0.6726933800270176,25,4
1025,273, carry on luggage airport,2,2,BASE,5.955214977264404,9.907392978668211,341,830,0.3911296106359335,25,8
1024,295, flood in tunnel,1,3,BASE_WAPO,2.6908211708068848,11.117778062820436,363,825,0.1009698308246751,25,2
1023,267, floods in football tunnels,2,3,BASE_TIS,4.507430791854858,4.37282395362854,363,824,0.2165369092592105,25,5
1022,282, airpots sercuity measures,1,1,RAND,3.233120918273926,11.319958925247192,341,839,0.2894294411838796,25,3
1019,267, flood in tunnel,1,3,BASE_TIS,4.28481388092041,3.649198055267334,363,824,0.1009698308246751,18,2
1018,282, airport security mesasures,6,3,RAND,6.3006579875946045,7.40334415435791,341,839,0.4923908681256006,18,8
1016,295, transport tunnel explosion,6,5,BASE_WAPO,3.041777849197388,7.049846887588501,363,825,0.7752387091786713,24,6
1015,281, tropical storm hit,2,4,BASE_GOOGLE,8.720274925231934,36.849360942840576,408,838,0.5541431912151693,24,6
1014,274, typhoon property damage,3,5,BASE_GOOGLE,2.349449872970581,7.841749906539917,408,831,0.6726933800270176,24,4
1013,287, piracy ship boarded,5,3,BASE,4.97323489189148,7.612860918045044,367,844,0.5996986609463215,24,1
1012,267, fire in transportation tunnels,5,4,BASE_TIS,2.6928210258483887,9.461612939834597,363,824,0.8176278414979145,24,5
1009,282, carry on luggage airport,2,3,RAND,3.225517988204956,13.548991203308104,341,839,0.3911296106359335,24,6
1006,267, train disaster,4,3,BASE_TIS,3.3570990562438965,4.177106857299805,363,824,0.5770557806483209,24,6
1003,274, deadly storm,5,4,BASE_GOOGLE,2.279323101043701,6.062304973602295,408,831,0.492006202774515,5,3
1002,267, train tunnel flood,3,4,BASE_TIS,3.1200618743896484,15.988327980041504,363,824,0.4646665026330443,5,5
1001,292, tropical storm hit,2,3,BASE_TIS,4.994364023208618,18.498773097991943,408,847,0.5541431912151693,5,6
1000,287, somali pirates,4,5,BASE,3.0437021255493164,7.11910605430603,367,844,0.6205601922318716,5,5
999,277, fire in transportation tunnels,5,6,BASE_TIS,5.66643500328064,35.31874108314514,363,834,0.8176278414979145,22,4
998,295, train tunnel flood,3,4,BASE_WAPO,3.903162956237793,5.209569931030273,363,825,0.4646665026330443,22,5
997,290, floods in football tunnels,2,2,BASE_GOOGLE,2.432548999786377,1.969200849533081,363,833,0.2165369092592105,18,6
995,272, train disaster,4,5,BASE_TIS,4.40648889541626,29.66622805595398,363,829,0.5770557806483209,18,2
994,267, transport tunnel explosion,6,5,BASE_TIS,6.365948915481567,13.3589768409729,363,824,0.7752387091786713,22,6
993,282, airport security procedures,5,3,RAND,4.14274001121521,6.356673002243042,341,839,0.4382999807415574,22,2
992,290, train disaster,4,2,BASE_GOOGLE,2.3692290782928467,1.332550048828125,363,833,0.5770557806483209,5,6
991,290, train tunnel flood,3,4,BASE_GOOGLE,2.784754037857056,2.689866065979004,363,833,0.4646665026330443,5,4
990,280, fatal storm,1,2,BASE_TIS,3.930613040924072,3.739398002624512,408,837,0.3436966791443692,5,5
989,289, tropical storm hit,2,4,BASE_TIS,4.115161895751953,45.18898606300354,408,828,0.5541431912151693,5,6
986,287, boats ships ilegally pirate,6,5,BASE,3.0937721729278564,6.380167007446289,367,844,0.2385024498843459,5,2
985,279, transport tunnel explosion,6,3,BASE_TIS,4.799021005630493,7.832240104675293,363,836,0.7752387091786713,30,2
984,290, flood in tunnel,1,4,BASE_GOOGLE,3.238275051116944,2.091641902923584,363,833,0.1009698308246751,30,6
983,274, hurricane damage,6,4,BASE_GOOGLE,3.7195169925689697,6.677466869354248,408,831,0.828299649216492,30,6
982,268, airports use security measures luggage,3,5,BASE_WAPO,5.186794996261597,15.163371086120604,341,825,0.6470962195065267,30,2
981,282, airport screening,4,2,RAND,3.239595890045166,3.395678997039795,341,839,0.8191269840632233,30,6
979,273, airport security mesasures,6,4,BASE,5.850387096405029,4.85275411605835,341,830,0.4923908681256006,22,2
978,290, transport tunnel explosion,6,4,BASE_GOOGLE,5.910388946533203,1.5228610038757324,363,833,0.7752387091786713,22,4
977,277, train tunnel flood,3,3,BASE_TIS,39.12645196914673,36.13288378715515,363,834,0.4646665026330443,4,2
976,287, pirates board ship,1,5,BASE,3.45044207572937,1.8224081993103027,367,844,0.5040935371655748,4,4
975,290, fire in transportation tunnels,5,4,BASE_GOOGLE,3.332321882247925,1.992520093917847,363,833,0.8176278414979145,4,2
974,279, fire in transportation tunnels,5,6,BASE_TIS,3.5977649688720703,4.868937015533447,363,836,0.8176278414979145,4,2
973,280, tropical storm hit,2,3,BASE_TIS,5.9264960289001465,26.24034094810486,408,837,0.5541431912151693,22,3
972,287, instances of piracy,3,3,BASE,3.087110996246338,14.04237699508667,367,844,0.1794770986900752,22,4
971,282, airports use security measures luggage,3,6,RAND,6.284038066864014,21.918572902679443,341,839,0.6470962195065267,22,4
969,268, airpots sercuity measures,1,4,BASE_WAPO,4.452183961868286,6.674952030181885,341,825,0.2894294411838796,22,4
968,276, hyphoon damage,4,3,BASE_GOOGLE,5.45592999458313,1.7821578979492188,408,833,0.3347092472444263,12,1
967,271, train disaster,4,3,BASE_TIS,2.7805697917938232,27.2149760723114,363,828,0.5770557806483209,12,4
966,276, fatal storm,1,2,BASE_GOOGLE,2.212695837020874,1.3892180919647217,408,833,0.3436966791443692,12,3
